id,prefecture_name,ward_city_name,prefecture_name_kana,ward_city_name_kana,prefecture_id,ward_city_id
104493,群馬県,みなかみ町,ｸﾞﾝﾏｹﾝ,ﾐﾅｶﾐﾏﾁ,10,449
104647,群馬県,玉村町,ｸﾞﾝﾏｹﾝ,ﾀﾏﾑﾗﾏﾁ,10,464
105210,群馬県,板倉町,ｸﾞﾝﾏｹﾝ,ｲﾀｸﾗﾏﾁ,10,521
105228,群馬県,明和町,ｸﾞﾝﾏｹﾝ,ﾒｲﾜﾏﾁ,10,522
105236,群馬県,千代田町,ｸﾞﾝﾏｹﾝ,ﾁﾖﾀﾞﾏﾁ,10,523
105244,群馬県,大泉町,ｸﾞﾝﾏｹﾝ,ｵｵｲｽﾞﾐﾏﾁ,10,524
105252,群馬県,邑楽町,ｸﾞﾝﾏｹﾝ,ｵｳﾗﾏﾁ,10,525
111007,埼玉県,さいたま市,ｻｲﾀﾏｹﾝ,ｻｲﾀﾏｼ,11,100
112011,埼玉県,川越市,ｻｲﾀﾏｹﾝ,ｶﾜｺﾞｴｼ,11,201
112020,埼玉県,熊谷市,ｻｲﾀﾏｹﾝ,ｸﾏｶﾞﾔｼ,11,202
112038,埼玉県,川口市,ｻｲﾀﾏｹﾝ,ｶﾜｸﾞﾁｼ,11,203
112062,埼玉県,行田市,ｻｲﾀﾏｹﾝ,ｷﾞﾖｳﾀﾞｼ,11,206
112071,埼玉県,秩父市,ｻｲﾀﾏｹﾝ,ﾁﾁﾌﾞｼ,11,207
112089,埼玉県,所沢市,ｻｲﾀﾏｹﾝ,ﾄｺﾛｻﾞﾜｼ,11,208
112097,埼玉県,飯能市,ｻｲﾀﾏｹﾝ,ﾊﾝﾉｳｼ,11,209
112101,埼玉県,加須市,ｻｲﾀﾏｹﾝ,ｶｿﾞｼ,11,210
112119,埼玉県,本庄市,ｻｲﾀﾏｹﾝ,ﾎﾝｼﾞﾖｳｼ,11,211
112127,埼玉県,東松山市,ｻｲﾀﾏｹﾝ,ﾋｶﾞｼﾏﾂﾔﾏｼ,11,212
112143,埼玉県,春日部市,ｻｲﾀﾏｹﾝ,ｶｽｶﾍﾞｼ,11,214
112151,埼玉県,狭山市,ｻｲﾀﾏｹﾝ,ｻﾔﾏｼ,11,215
112160,埼玉県,羽生市,ｻｲﾀﾏｹﾝ,ﾊﾆﾕｳｼ,11,216
112178,埼玉県,鴻巣市,ｻｲﾀﾏｹﾝ,ｺｳﾉｽｼ,11,217
112186,埼玉県,深谷市,ｻｲﾀﾏｹﾝ,ﾌｶﾔｼ,11,218
112194,埼玉県,上尾市,ｻｲﾀﾏｹﾝ,ｱｹﾞｵｼ,11,219
112216,埼玉県,草加市,ｻｲﾀﾏｹﾝ,ｿｳｶｼ,11,221
112224,埼玉県,越谷市,ｻｲﾀﾏｹﾝ,ｺｼｶﾞﾔｼ,11,222
112232,埼玉県,蕨市,ｻｲﾀﾏｹﾝ,ﾜﾗﾋﾞｼ,11,223
112241,埼玉県,戸田市,ｻｲﾀﾏｹﾝ,ﾄﾀﾞｼ,11,224
112259,埼玉県,入間市,ｻｲﾀﾏｹﾝ,ｲﾙﾏｼ,11,225
112275,埼玉県,朝霞市,ｻｲﾀﾏｹﾝ,ｱｻｶｼ,11,227
112283,埼玉県,志木市,ｻｲﾀﾏｹﾝ,ｼｷｼ,11,228
112291,埼玉県,和光市,ｻｲﾀﾏｹﾝ,ﾜｺｳｼ,11,229
112305,埼玉県,新座市,ｻｲﾀﾏｹﾝ,ﾆｲｻﾞｼ,11,230
112313,埼玉県,桶川市,ｻｲﾀﾏｹﾝ,ｵｹｶﾞﾜｼ,11,231
112321,埼玉県,久喜市,ｻｲﾀﾏｹﾝ,ｸｷｼ,11,232
112330,埼玉県,北本市,ｻｲﾀﾏｹﾝ,ｷﾀﾓﾄｼ,11,233
112348,埼玉県,八潮市,ｻｲﾀﾏｹﾝ,ﾔｼｵｼ,11,234
112356,埼玉県,富士見市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐｼ,11,235
112372,埼玉県,三郷市,ｻｲﾀﾏｹﾝ,ﾐｻﾄｼ,11,237
112381,埼玉県,蓮田市,ｻｲﾀﾏｹﾝ,ﾊｽﾀﾞｼ,11,238
112399,埼玉県,坂戸市,ｻｲﾀﾏｹﾝ,ｻｶﾄﾞｼ,11,239
112402,埼玉県,幸手市,ｻｲﾀﾏｹﾝ,ｻｯﾃｼ,11,240
112411,埼玉県,鶴ヶ島市,ｻｲﾀﾏｹﾝ,ﾂﾙｶﾞｼﾏｼ,11,241
112429,埼玉県,日高市,ｻｲﾀﾏｹﾝ,ﾋﾀﾞｶｼ,11,242
112437,埼玉県,吉川市,ｻｲﾀﾏｹﾝ,ﾖｼｶﾜｼ,11,243
112453,埼玉県,ふじみ野市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐﾉｼ,11,245
112461,埼玉県,白岡市,ｻｲﾀﾏｹﾝ,ｼﾗｵｶｼ,11,246
113018,埼玉県,伊奈町,ｻｲﾀﾏｹﾝ,ｲﾅﾏﾁ,11,301
113247,埼玉県,三芳町,ｻｲﾀﾏｹﾝ,ﾐﾖｼﾏﾁ,11,324
113263,埼玉県,毛呂山町,ｻｲﾀﾏｹﾝ,ﾓﾛﾔﾏﾏﾁ,11,326
113271,埼玉県,越生町,ｻｲﾀﾏｹﾝ,ｵｺﾞｾﾏﾁ,11,327
113417,埼玉県,滑川町,ｻｲﾀﾏｹﾝ,ﾅﾒｶﾞﾜﾏﾁ,11,341
113425,埼玉県,嵐山町,ｻｲﾀﾏｹﾝ,ﾗﾝｻﾞﾝﾏﾁ,11,342
113433,埼玉県,小川町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾜﾏﾁ,11,343
113468,埼玉県,川島町,ｻｲﾀﾏｹﾝ,ｶﾜｼﾞﾏﾏﾁ,11,346
113476,埼玉県,吉見町,ｻｲﾀﾏｹﾝ,ﾖｼﾐﾏﾁ,11,347
113484,埼玉県,鳩山町,ｻｲﾀﾏｹﾝ,ﾊﾄﾔﾏﾏﾁ,11,348
113492,埼玉県,ときがわ町,ｻｲﾀﾏｹﾝ,ﾄｷｶﾞﾜﾏﾁ,11,349
113611,埼玉県,横瀬町,ｻｲﾀﾏｹﾝ,ﾖｺｾﾞﾏﾁ,11,361
113620,埼玉県,皆野町,ｻｲﾀﾏｹﾝ,ﾐﾅﾉﾏﾁ,11,362
113638,埼玉県,長瀞町,ｻｲﾀﾏｹﾝ,ﾅｶﾞﾄﾛﾏﾁ,11,363
113654,埼玉県,小鹿野町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾉﾏﾁ,11,365
113697,埼玉県,東秩父村,ｻｲﾀﾏｹﾝ,ﾋｶﾞｼﾁﾁﾌﾞﾑﾗ,11,369
113816,埼玉県,美里町,ｻｲﾀﾏｹﾝ,ﾐｻﾄﾏﾁ,11,381
113832,埼玉県,神川町,ｻｲﾀﾏｹﾝ,ｶﾐｶﾜﾏﾁ,11,383
113859,埼玉県,上里町,ｻｲﾀﾏｹﾝ,ｶﾐｻﾄﾏﾁ,11,385
114081,埼玉県,寄居町,ｻｲﾀﾏｹﾝ,ﾖﾘｲﾏﾁ,11,408
114421,埼玉県,宮代町,ｻｲﾀﾏｹﾝ,ﾐﾔｼﾛﾏﾁ,11,442
114642,埼玉県,杉戸町,ｻｲﾀﾏｹﾝ,ｽｷﾞﾄﾏﾁ,11,464
114651,埼玉県,松伏町,ｻｲﾀﾏｹﾝ,ﾏﾂﾌﾞｼﾏﾁ,11,465
121002,千葉県,千葉市,ﾁﾊﾞｹﾝ,ﾁﾊﾞｼ,12,100
122025,千葉県,銚子市,ﾁﾊﾞｹﾝ,ﾁｮｳｼｼ,12,202
122033,千葉県,市川市,ﾁﾊﾞｹﾝ,ｲﾁｶﾜｼ,12,203
122041,千葉県,船橋市,ﾁﾊﾞｹﾝ,ﾌﾅﾊﾞｼｼ,12,204
122050,千葉県,館山市,ﾁﾊﾞｹﾝ,ﾀﾃﾔﾏｼ,12,205
122068,千葉県,木更津市,ﾁﾊﾞｹﾝ,ｷｻﾗﾂﾞｼ,12,206
122076,千葉県,松戸市,ﾁﾊﾞｹﾝ,ﾏﾂﾄﾞｼ,12,207
122084,千葉県,野田市,ﾁﾊﾞｹﾝ,ﾉﾀﾞｼ,12,208
122106,千葉県,茂原市,ﾁﾊﾞｹﾝ,ﾓﾊﾞﾗｼ,12,210
122114,千葉県,成田市,ﾁﾊﾞｹﾝ,ﾅﾘﾀｼ,12,211
122122,千葉県,佐倉市,ﾁﾊﾞｹﾝ,ｻｸﾗｼ,12,212
122131,千葉県,東金市,ﾁﾊﾞｹﾝ,ﾄｳｶﾞﾈｼ,12,213
122157,千葉県,旭市,ﾁﾊﾞｹﾝ,ｱｻﾋｼ,12,215
122165,千葉県,習志野市,ﾁﾊﾞｹﾝ,ﾅﾗｼﾉｼ,12,216
122173,千葉県,柏市,ﾁﾊﾞｹﾝ,ｶｼﾜｼ,12,217
122181,千葉県,勝浦市,ﾁﾊﾞｹﾝ,ｶﾂｳﾗｼ,12,218
122190,千葉県,市原市,ﾁﾊﾞｹﾝ,ｲﾁﾊﾗｼ,12,219
122203,千葉県,流山市,ﾁﾊﾞｹﾝ,ﾅｶﾞﾚﾔﾏｼ,12,220
122211,千葉県,八千代市,ﾁﾊﾞｹﾝ,ﾔﾁﾖｼ,12,221
122220,千葉県,我孫子市,ﾁﾊﾞｹﾝ,ｱﾋﾞｺｼ,12,222
122238,千葉県,鴨川市,ﾁﾊﾞｹﾝ,ｶﾓｶﾞﾜｼ,12,223
122246,千葉県,鎌ケ谷市,ﾁﾊﾞｹﾝ,ｶﾏｶﾞﾔｼ,12,224
122254,千葉県,君津市,ﾁﾊﾞｹﾝ,ｷﾐﾂｼ,12,225
122262,千葉県,富津市,ﾁﾊﾞｹﾝ,ﾌｯﾂｼ,12,226
122271,千葉県,浦安市,ﾁﾊﾞｹﾝ,ｳﾗﾔｽｼ,12,227
122289,千葉県,四街道市,ﾁﾊﾞｹﾝ,ﾖﾂｶｲﾄﾞｳｼ,12,228
122297,千葉県,袖ケ浦市,ﾁﾊﾞｹﾝ,ｿﾃﾞｶﾞｳﾗｼ,12,229
122301,千葉県,八街市,ﾁﾊﾞｹﾝ,ﾔﾁﾏﾀｼ,12,230
122319,千葉県,印西市,ﾁﾊﾞｹﾝ,ｲﾝｻﾞｲｼ,12,231
122327,千葉県,白井市,ﾁﾊﾞｹﾝ,ｼﾛｲｼ,12,232
122335,千葉県,富里市,ﾁﾊﾞｹﾝ,ﾄﾐｻﾄｼ,12,233
122343,千葉県,南房総市,ﾁﾊﾞｹﾝ,ﾐﾅﾐﾎﾞｳｿｳｼ,12,234
122351,千葉県,匝瑳市,ﾁﾊﾞｹﾝ,ｿｳｻｼ,12,235
122360,千葉県,香取市,ﾁﾊﾞｹﾝ,ｶﾄﾘｼ,12,236
122378,千葉県,山武市,ﾁﾊﾞｹﾝ,ｻﾝﾑｼ,12,237
122386,千葉県,いすみ市,ﾁﾊﾞｹﾝ,ｲｽﾐｼ,12,238
122394,千葉県,大網白里市,ﾁﾊﾞｹﾝ,ｵｵｱﾐｼﾗｻﾄｼ,12,239
123226,千葉県,酒々井町,ﾁﾊﾞｹﾝ,ｼｽｲﾏﾁ,12,322
123293,千葉県,栄町,ﾁﾊﾞｹﾝ,ｻｶｴﾏﾁ,12,329
123421,千葉県,神崎町,ﾁﾊﾞｹﾝ,ｺｳｻﾞｷﾏﾁ,12,342
123471,千葉県,多古町,ﾁﾊﾞｹﾝ,ﾀｺﾏﾁ,12,347
123498,千葉県,東庄町,ﾁﾊﾞｹﾝ,ﾄｳﾉｼｮｳﾏﾁ,12,349
124036,千葉県,九十九里町,ﾁﾊﾞｹﾝ,ｸｼﾞﾕｳｸﾘﾏﾁ,12,403
124095,千葉県,芝山町,ﾁﾊﾞｹﾝ,ｼﾊﾞﾔﾏﾏﾁ,12,409
124109,千葉県,横芝光町,ﾁﾊﾞｹﾝ,ﾖｺｼﾊﾞﾋｶﾘﾏﾁ,12,410
124214,千葉県,一宮町,ﾁﾊﾞｹﾝ,ｲﾁﾉﾐﾔﾏﾁ,12,421
124222,千葉県,睦沢町,ﾁﾊﾞｹﾝ,ﾑﾂｻﾞﾜﾏﾁ,12,422
124231,千葉県,長生村,ﾁﾊﾞｹﾝ,ﾁｮｳｾｲﾑﾗ,12,423
124249,千葉県,白子町,ﾁﾊﾞｹﾝ,ｼﾗｺﾏﾁ,12,424
124265,千葉県,長柄町,ﾁﾊﾞｹﾝ,ﾅｶﾞﾗﾏﾁ,12,426
124273,千葉県,長南町,ﾁﾊﾞｹﾝ,ﾁｮｳﾅﾝﾏﾁ,12,427
124419,千葉県,大多喜町,ﾁﾊﾞｹﾝ,ｵｵﾀｷﾏﾁ,12,441
124435,千葉県,御宿町,ﾁﾊﾞｹﾝ,ｵﾝｼﾞﾕｸﾏﾁ,12,443
124630,千葉県,鋸南町,ﾁﾊﾞｹﾝ,ｷﾖﾅﾝﾏﾁ,12,463
131016,東京都,千代田区,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,13,101
131024,東京都,中央区,ﾄｳｷｮｳﾄ,ﾁｭｳｵｳｸ,13,102
131032,東京都,港区,ﾄｳｷｮｳﾄ,ﾐﾅﾄｸ,13,103
131041,東京都,新宿区,ﾄｳｷｮｳﾄ,ｼﾝｼﾞｭｸｸ,13,104
131059,東京都,文京区,ﾄｳｷｮｳﾄ,ﾌﾞﾝｷｮｳｸ,13,105
131067,東京都,台東区,ﾄｳｷｮｳﾄ,ﾀｲﾄｳｸ,13,106
131075,東京都,墨田区,ﾄｳｷｮｳﾄ,ｽﾐﾀﾞｸ,13,107
131083,東京都,江東区,ﾄｳｷｮｳﾄ,ｺｳﾄｳｸ,13,108
131091,東京都,品川区,ﾄｳｷｮｳﾄ,ｼﾅｶﾞﾜｸ,13,109
131105,東京都,目黒区,ﾄｳｷｮｳﾄ,ﾒｸﾞﾛｸ,13,110
131113,東京都,大田区,ﾄｳｷｮｳﾄ,ｵｵﾀｸ,13,111
131121,東京都,世田谷区,ﾄｳｷｮｳﾄ,ｾﾀｶﾞﾔｸ,13,112
131130,東京都,渋谷区,ﾄｳｷｮｳﾄ,ｼﾌﾞﾔｸ,13,113
131148,東京都,中野区,ﾄｳｷｮｳﾄ,ﾅｶﾉｸ,13,114
131156,東京都,杉並区,ﾄｳｷｮｳﾄ,ｽｷﾞﾅﾐｸ,13,115
131164,東京都,豊島区,ﾄｳｷｮｳﾄ,ﾄｼﾏｸ,13,116
131172,東京都,北区,ﾄｳｷｮｳﾄ,ｷﾀｸ,13,117
131181,東京都,荒川区,ﾄｳｷｮｳﾄ,ｱﾗｶﾜｸ,13,118
131199,東京都,板橋区,ﾄｳｷｮｳﾄ,ｲﾀﾊﾞｼｸ,13,119
131202,東京都,練馬区,ﾄｳｷｮｳﾄ,ﾈﾘﾏｸ,13,120
131211,東京都,足立区,ﾄｳｷｮｳﾄ,ｱﾀﾞﾁｸ,13,121
131229,東京都,葛飾区,ﾄｳｷｮｳﾄ,ｶﾂｼｶｸ,13,122
131237,東京都,江戸川区,ﾄｳｷｮｳﾄ,ｴﾄﾞｶﾞﾜｸ,13,123
132012,東京都,八王子市,ﾄｳｷｮｳﾄ,ﾊﾁｵｳｼﾞｼ,13,201
132021,東京都,立川市,ﾄｳｷｮｳﾄ,ﾀﾁｶﾜｼ,13,202
132039,東京都,武蔵野市,ﾄｳｷｮｳﾄ,ﾑｻｼﾉｼ,13,203
132047,東京都,三鷹市,ﾄｳｷｮｳﾄ,ﾐﾀｶｼ,13,204
132055,東京都,青梅市,ﾄｳｷｮｳﾄ,ｵｳﾒｼ,13,205
132063,東京都,府中市,ﾄｳｷｮｳﾄ,ﾌﾁｭｳｼ,13,206
132071,東京都,昭島市,ﾄｳｷｮｳﾄ,ｱｷｼﾏｼ,13,207
132080,東京都,調布市,ﾄｳｷｮｳﾄ,ﾁｮｳﾌｼ,13,208
132098,東京都,町田市,ﾄｳｷｮｳﾄ,ﾏﾁﾀﾞｼ,13,209
132101,東京都,小金井市,ﾄｳｷｮｳﾄ,ｺｶﾞﾈｲｼ,13,210
132110,東京都,小平市,ﾄｳｷｮｳﾄ,ｺﾀﾞｲﾗｼ,13,211
132128,東京都,日野市,ﾄｳｷｮｳﾄ,ﾋﾉｼ,13,212
132136,東京都,東村山市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾑﾗﾔﾏｼ,13,213
132144,東京都,国分寺市,ﾄｳｷｮｳﾄ,ｺｸﾌﾞﾝｼﾞｼ,13,214
132152,東京都,国立市,ﾄｳｷｮｳﾄ,ｸﾆﾀﾁｼ,13,215
132187,東京都,福生市,ﾄｳｷｮｳﾄ,ﾌｯｻｼ,13,218
132195,東京都,狛江市,ﾄｳｷｮｳﾄ,ｺﾏｴｼ,13,219
132209,東京都,東大和市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾔﾏﾄｼ,13,220
132217,東京都,清瀬市,ﾄｳｷｮｳﾄ,ｷﾖｾｼ,13,221
132225,東京都,東久留米市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼｸﾙﾒｼ,13,222
132233,東京都,武蔵村山市,ﾄｳｷｮｳﾄ,ﾑｻｼﾑﾗﾔﾏｼ,13,223
132241,東京都,多摩市,ﾄｳｷｮｳﾄ,ﾀﾏｼ,13,224
132250,東京都,稲城市,ﾄｳｷｮｳﾄ,ｲﾅｷﾞｼ,13,225
132276,東京都,羽村市,ﾄｳｷｮｳﾄ,ﾊﾑﾗｼ,13,227
132284,東京都,あきる野市,ﾄｳｷｮｳﾄ,ｱｷﾙﾉｼ,13,228
132292,東京都,西東京市,ﾄｳｷｮｳﾄ,ﾆｼﾄｳｷｮｳｼ,13,229
133035,東京都,瑞穂町,ﾄｳｷｮｳﾄ,ﾐｽﾞﾎﾏﾁ,13,303
133051,東京都,日の出町,ﾄｳｷｮｳﾄ,ﾋﾉﾃﾞﾏﾁ,13,305
133078,東京都,檜原村,ﾄｳｷｮｳﾄ,ﾋﾉﾊﾗﾑﾗ,13,307
133086,東京都,奥多摩町,ﾄｳｷｮｳﾄ,ｵｸﾀﾏﾏﾁ,13,308
133612,東京都,大島町,ﾄｳｷｮｳﾄ,ｵｵｼﾏﾏﾁ,13,361
133621,東京都,利島村,ﾄｳｷｮｳﾄ,ﾄｼﾏﾑﾗ,13,362
133639,東京都,新島村,ﾄｳｷｮｳﾄ,ﾆｲｼﾞﾏﾑﾗ,13,363
133647,東京都,神津島村,ﾄｳｷｮｳﾄ,ｺｳﾂﾞｼﾏﾑﾗ,13,364
133817,東京都,三宅村,ﾄｳｷｮｳﾄ,ﾐﾔｹﾑﾗ,13,381
133825,東京都,御蔵島村,ﾄｳｷｮｳﾄ,ﾐｸﾗｼﾞﾏﾑﾗ,13,382
134015,東京都,八丈町,ﾄｳｷｮｳﾄ,ﾊﾁｼﾞｮｳﾏﾁ,13,401
134023,東京都,青ヶ島村,ﾄｳｷｮｳﾄ,ｱｵｶﾞｼﾏﾑﾗ,13,402
134210,東京都,小笠原村,ﾄｳｷｮｳﾄ,ｵｶﾞｻﾜﾗﾑﾗ,13,421
141003,神奈川県,横浜市,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼ,14,100
141305,神奈川県,川崎市,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼ,14,130
141500,神奈川県,相模原市,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼ,14,150
142018,神奈川県,横須賀市,ｶﾅｶﾞﾜｹﾝ,ﾖｺｽｶｼ,14,201
142034,神奈川県,平塚市,ｶﾅｶﾞﾜｹﾝ,ﾋﾗﾂｶｼ,14,203
142042,神奈川県,鎌倉市,ｶﾅｶﾞﾜｹﾝ,ｶﾏｸﾗｼ,14,204
142051,神奈川県,藤沢市,ｶﾅｶﾞﾜｹﾝ,ﾌｼﾞｻﾜｼ,14,205
142069,神奈川県,小田原市,ｶﾅｶﾞﾜｹﾝ,ｵﾀﾞﾜﾗｼ,14,206
142077,神奈川県,茅ヶ崎市,ｶﾅｶﾞﾜｹﾝ,ﾁｶﾞｻｷｼ,14,207
142085,神奈川県,逗子市,ｶﾅｶﾞﾜｹﾝ,ｽﾞｼｼ,14,208
142107,神奈川県,三浦市,ｶﾅｶﾞﾜｹﾝ,ﾐｳﾗｼ,14,210
142115,神奈川県,秦野市,ｶﾅｶﾞﾜｹﾝ,ﾊﾀﾞﾉｼ,14,211
142123,神奈川県,厚木市,ｶﾅｶﾞﾜｹﾝ,ｱﾂｷﾞｼ,14,212
142131,神奈川県,大和市,ｶﾅｶﾞﾜｹﾝ,ﾔﾏﾄｼ,14,213
142140,神奈川県,伊勢原市,ｶﾅｶﾞﾜｹﾝ,ｲｾﾊﾗｼ,14,214
142158,神奈川県,海老名市,ｶﾅｶﾞﾜｹﾝ,ｴﾋﾞﾅｼ,14,215
142166,神奈川県,座間市,ｶﾅｶﾞﾜｹﾝ,ｻﾞﾏｼ,14,216
142174,神奈川県,南足柄市,ｶﾅｶﾞﾜｹﾝ,ﾐﾅﾐｱｼｶﾞﾗｼ,14,217
142182,神奈川県,綾瀬市,ｶﾅｶﾞﾜｹﾝ,ｱﾔｾｼ,14,218
143014,神奈川県,葉山町,ｶﾅｶﾞﾜｹﾝ,ﾊﾔﾏﾏﾁ,14,301
143219,神奈川県,寒川町,ｶﾅｶﾞﾜｹﾝ,ｻﾑｶﾜﾏﾁ,14,321
143413,神奈川県,大磯町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲｿﾏﾁ,14,341
143421,神奈川県,二宮町,ｶﾅｶﾞﾜｹﾝ,ﾆﾉﾐﾔﾏﾁ,14,342
143618,神奈川県,中井町,ｶﾅｶﾞﾜｹﾝ,ﾅｶｲﾏﾁ,14,361
143626,神奈川県,大井町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲﾏﾁ,14,362
143634,神奈川県,松田町,ｶﾅｶﾞﾜｹﾝ,ﾏﾂﾀﾞﾏﾁ,14,363
143642,神奈川県,山北町,ｶﾅｶﾞﾜｹﾝ,ﾔﾏｷﾀﾏﾁ,14,364
143669,神奈川県,開成町,ｶﾅｶﾞﾜｹﾝ,ｶｲｾｲﾏﾁ,14,366
143821,神奈川県,箱根町,ｶﾅｶﾞﾜｹﾝ,ﾊｺﾈﾏﾁ,14,382
143839,神奈川県,真鶴町,ｶﾅｶﾞﾜｹﾝ,ﾏﾅﾂﾙﾏﾁ,14,383
143847,神奈川県,湯河原町,ｶﾅｶﾞﾜｹﾝ,ﾕｶﾞﾜﾗﾏﾁ,14,384
144011,神奈川県,愛川町,ｶﾅｶﾞﾜｹﾝ,ｱｲｶﾜﾏﾁ,14,401
144029,神奈川県,清川村,ｶﾅｶﾞﾜｹﾝ,ｷﾖｶﾜﾑﾗ,14,402
151009,新潟県,新潟市,ﾆｲｶﾞﾀｹﾝ,ﾆｲｶﾞﾀｼ,15,100
152021,新潟県,長岡市,ﾆｲｶﾞﾀｹﾝ,ﾅｶﾞｵｶｼ,15,202
152048,新潟県,三条市,ﾆｲｶﾞﾀｹﾝ,ｻﾝｼﾞｮｳｼ,15,204
152056,新潟県,柏崎市,ﾆｲｶﾞﾀｹﾝ,ｶｼﾜｻﾞｷｼ,15,205
152064,新潟県,新発田市,ﾆｲｶﾞﾀｹﾝ,ｼﾊﾞﾀｼ,15,206
152081,新潟県,小千谷市,ﾆｲｶﾞﾀｹﾝ,ｵﾁﾞﾔｼ,15,208
152099,新潟県,加茂市,ﾆｲｶﾞﾀｹﾝ,ｶﾓｼ,15,209
152102,新潟県,十日町市,ﾆｲｶﾞﾀｹﾝ,ﾄｵｶﾏﾁｼ,15,210
152111,新潟県,見附市,ﾆｲｶﾞﾀｹﾝ,ﾐﾂｹｼ,15,211
152129,新潟県,村上市,ﾆｲｶﾞﾀｹﾝ,ﾑﾗｶﾐｼ,15,212
152137,新潟県,燕市,ﾆｲｶﾞﾀｹﾝ,ﾂﾊﾞﾒｼ,15,213
152161,新潟県,糸魚川市,ﾆｲｶﾞﾀｹﾝ,ｲﾄｲｶﾞﾜｼ,15,216
152170,新潟県,妙高市,ﾆｲｶﾞﾀｹﾝ,ﾐｮｳｺｳｼ,15,217
152188,新潟県,五泉市,ﾆｲｶﾞﾀｹﾝ,ｺﾞｾﾝｼ,15,218
152226,新潟県,上越市,ﾆｲｶﾞﾀｹﾝ,ｼﾞｮｳｴﾂｼ,15,222
152234,新潟県,阿賀野市,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾉｼ,15,223
152242,新潟県,佐渡市,ﾆｲｶﾞﾀｹﾝ,ｻﾄﾞｼ,15,224
152251,新潟県,魚沼市,ﾆｲｶﾞﾀｹﾝ,ｳｵﾇﾏｼ,15,225
152269,新潟県,南魚沼市,ﾆｲｶﾞﾀｹﾝ,ﾐﾅﾐｳｵﾇﾏｼ,15,226
152277,新潟県,胎内市,ﾆｲｶﾞﾀｹﾝ,ﾀｲﾅｲｼ,15,227
153079,新潟県,聖籠町,ﾆｲｶﾞﾀｹﾝ,ｾｲﾛｳﾏﾁ,15,307
153427,新潟県,弥彦村,ﾆｲｶﾞﾀｹﾝ,ﾔﾋｺﾑﾗ,15,342
153613,新潟県,田上町,ﾆｲｶﾞﾀｹﾝ,ﾀｶﾞﾐﾏﾁ,15,361
153851,新潟県,阿賀町,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾏﾁ,15,385
154059,新潟県,出雲崎町,ﾆｲｶﾞﾀｹﾝ,ｲｽﾞﾓｻﾞｷﾏﾁ,15,405
154610,新潟県,湯沢町,ﾆｲｶﾞﾀｹﾝ,ﾕｻﾞﾜﾏﾁ,15,461
154822,新潟県,津南町,ﾆｲｶﾞﾀｹﾝ,ﾂﾅﾝﾏﾁ,15,482
155047,新潟県,刈羽村,ﾆｲｶﾞﾀｹﾝ,ｶﾘﾜﾑﾗ,15,504
155811,新潟県,関川村,ﾆｲｶﾞﾀｹﾝ,ｾｷｶﾜﾑﾗ,15,581
155861,新潟県,粟島浦村,ﾆｲｶﾞﾀｹﾝ,ｱﾜｼﾏｳﾗﾑﾗ,15,586
162019,富山県,富山市,ﾄﾔﾏｹﾝ,ﾄﾔﾏｼ,16,201
162027,富山県,高岡市,ﾄﾔﾏｹﾝ,ﾀｶｵｶｼ,16,202
162043,富山県,魚津市,ﾄﾔﾏｹﾝ,ｳｵﾂﾞｼ,16,204
162051,富山県,氷見市,ﾄﾔﾏｹﾝ,ﾋﾐｼ,16,205
162060,富山県,滑川市,ﾄﾔﾏｹﾝ,ﾅﾒﾘｶﾜｼ,16,206
162078,富山県,黒部市,ﾄﾔﾏｹﾝ,ｸﾛﾍﾞｼ,16,207
162086,富山県,砺波市,ﾄﾔﾏｹﾝ,ﾄﾅﾐｼ,16,208
162094,富山県,小矢部市,ﾄﾔﾏｹﾝ,ｵﾔﾍﾞｼ,16,209
162108,富山県,南砺市,ﾄﾔﾏｹﾝ,ﾅﾝﾄｼ,16,210
162116,富山県,射水市,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,16,211
163210,富山県,舟橋村,ﾄﾔﾏｹﾝ,ﾌﾅﾊｼﾑﾗ,16,321
163228,富山県,上市町,ﾄﾔﾏｹﾝ,ｶﾐｲﾁﾏﾁ,16,322
163236,富山県,立山町,ﾄﾔﾏｹﾝ,ﾀﾃﾔﾏﾏﾁ,16,323
163422,富山県,入善町,ﾄﾔﾏｹﾝ,ﾆｭｳｾﾞﾝﾏﾁ,16,342
163431,富山県,朝日町,ﾄﾔﾏｹﾝ,ｱｻﾋﾏﾁ,16,343
